,input,yields
http://www.epicurious.com/recipes/food/views/-confetti-couscous-103396,1 teaspoon freshly grated lemon zest,4 serving(s)
http://www.epicurious.com/recipes/food/views/-confetti-couscous-103396,3/4 cup couscous,4 serving(s)
http://www.epicurious.com/recipes/food/views/-confetti-couscous-103396,"6 dried pitted prunes, cut into 1/3-inch pieces",4 serving(s)
http://www.epicurious.com/recipes/food/views/-crackling-salmon-with-truffles-104004,"2 oz fresh or canned black truffles, very thinly sliced",8 item(s)
http://www.epicurious.com/recipes/food/views/-crackling-salmon-with-truffles-104004,"1 (2-lb) center-cut salmon fillet, skinned and cut crosswise into 8 pieces",8 item(s)
http://www.epicurious.com/recipes/food/views/-crackling-salmon-with-truffles-104004,2 teaspoons fine sea salt,8 item(s)
http://www.epicurious.com/recipes/food/views/-crackling-salmon-with-truffles-104004,1 teaspoon freshly ground mixed or black peppercorns,8 item(s)
http://www.epicurious.com/recipes/food/views/-crackling-salmon-with-truffles-104004,8 (8-inch) rice-paper rounds,8 item(s)
http://www.epicurious.com/recipes/food/views/-crackling-salmon-with-truffles-104004,"8 fresh chives, trimmed to 4 inches",8 item(s)
http://www.epicurious.com/recipes/food/views/-crackling-salmon-with-truffles-104004,3 tablespoons extra-virgin olive oil,8 item(s)
http://www.epicurious.com/recipes/food/views/-crackling-salmon-with-truffles-104004,Truffle oil to taste,8 item(s)
http://www.epicurious.com/recipes/food/views/-creamed-cabbage-and-cauliflower-1944,1 tablespoon butter,4 serving(s)
http://www.epicurious.com/recipes/food/views/-creamed-cabbage-and-cauliflower-1944,2 1/2 cups (packed) coarsely chopped savoy cabbage,4 serving(s)
http://www.epicurious.com/recipes/food/views/-creamed-cabbage-and-cauliflower-1944,2 cups small cauliflower florets,4 serving(s)
http://www.epicurious.com/recipes/food/views/-creamed-cabbage-and-cauliflower-1944,1/2 cup finely chopped peeled russet potato,4 serving(s)
http://www.epicurious.com/recipes/food/views/-creamed-cabbage-and-cauliflower-1944,2/3 cup low-fat (1%) milk,4 serving(s)
http://www.epicurious.com/recipes/food/views/-creamed-cabbage-and-cauliflower-1944,Pinch of ground mace or ground nutmeg,4 serving(s)
http://www.epicurious.com/recipes/food/views/-drunken-pork-chops-427,4 1/2-inch-thick center-cut pork chops,4 serving(s)
http://www.epicurious.com/recipes/food/views/-drunken-pork-chops-427,1 tablespoon olive oil,4 serving(s)
http://www.epicurious.com/recipes/food/views/-drunken-pork-chops-427,"1 onion, chopped",4 serving(s)
http://www.epicurious.com/recipes/food/views/-drunken-pork-chops-427,1 1/2 teaspoons fennel seeds,4 serving(s)
http://www.epicurious.com/recipes/food/views/-drunken-pork-chops-427,2 teaspoons paprika,4 serving(s)
http://www.epicurious.com/recipes/food/views/-drunken-pork-chops-427,1/2 cup dry white wine,4 serving(s)
http://www.epicurious.com/recipes/food/views/-drunken-pork-chops-427,1/2 cup canned low-salt chicken broth,4 serving(s)
http://www.epicurious.com/recipes/food/views/-drunken-pork-chops-427,1 teaspoon fresh lemon juice,4 serving(s)
http://www.epicurious.com/recipes/food/views/-em-acini-di-pepe-em-pasta-with-garlic-and-olives-242604,1/2 pound acini di pepe or orzo (1 1/4 cups),6 item(s)
http://www.epicurious.com/recipes/food/views/-em-acini-di-pepe-em-pasta-with-garlic-and-olives-242604,1 tablespoon olive oil,6 item(s)
http://www.epicurious.com/recipes/food/views/-em-acini-di-pepe-em-pasta-with-garlic-and-olives-242604,2 tablespoon unsalted butter,6 item(s)
http://www.epicurious.com/recipes/food/views/-em-acini-di-pepe-em-pasta-with-garlic-and-olives-242604,"4 garlic cloves, minced (1 1/2 tablespoon)",6 item(s)
http://www.epicurious.com/recipes/food/views/-em-acini-di-pepe-em-pasta-with-garlic-and-olives-242604,1/4 teaspoon hot red-pepper flakes,6 item(s)
http://www.epicurious.com/recipes/food/views/-em-acini-di-pepe-em-pasta-with-garlic-and-olives-242604,"1/2 cup pitted Kalamata olives, quartered",6 item(s)
http://www.epicurious.com/recipes/food/views/-em-ba-em-s-ultimate-lobster-rolls-51169080,Kosher salt,6 item(s)
http://www.epicurious.com/recipes/food/views/-em-ba-em-s-ultimate-lobster-rolls-51169080,3 1 1/4-pound live lobsters,6 item(s)
http://www.epicurious.com/recipes/food/views/-em-ba-em-s-ultimate-lobster-rolls-51169080,"1 celery stalk, finely chopped",6 item(s)
http://www.epicurious.com/recipes/food/views/-em-ba-em-s-ultimate-lobster-rolls-51169080,2 tablespoons fresh lemon juice,6 item(s)
http://www.epicurious.com/recipes/food/views/-em-ba-em-s-ultimate-lobster-rolls-51169080,1 tablespoon chopped fresh chives,6 item(s)
http://www.epicurious.com/recipes/food/views/-em-ba-em-s-ultimate-lobster-rolls-51169080,2-3 tablespoons mayonnaise,6 item(s)
http://www.epicurious.com/recipes/food/views/-em-ba-em-s-ultimate-lobster-rolls-51169080,Freshly ground black pepper,6 item(s)
http://www.epicurious.com/recipes/food/views/-em-ba-em-s-ultimate-lobster-rolls-51169080,6 New England-style split-top hot dog buns,6 item(s)
http://www.epicurious.com/recipes/food/views/-em-ba-em-s-ultimate-lobster-rolls-51169080,"2 tablespoons unsalted butter, room temperature",6 item(s)
http://www.epicurious.com/recipes/food/views/-em-gourmet-live-em-s-first-birthday-cake-367789,3 cups sifted cake flour (not self-rising; sift before measuring),12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-gourmet-live-em-s-first-birthday-cake-367789,2 teaspoons baking powder,12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-gourmet-live-em-s-first-birthday-cake-367789,3/4 teaspoon baking soda,12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-gourmet-live-em-s-first-birthday-cake-367789,1 teaspoon salt,12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-gourmet-live-em-s-first-birthday-cake-367789,"2 1/4 sticks (1 cup plus 2 tablespoons) unsalted butter, softened",12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-gourmet-live-em-s-first-birthday-cake-367789,2 cups sugar,12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-gourmet-live-em-s-first-birthday-cake-367789,"4 large eggs, warmed in warm water 5 minutes",12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-gourmet-live-em-s-first-birthday-cake-367789,2 teaspoons pure vanilla extract,12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-gourmet-live-em-s-first-birthday-cake-367789,"1 1/2 cups well-stirred plain, whole-milk yogurt (not Greek-style), at room temperature (see Cooks' Notes)",12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-gourmet-live-em-s-first-birthday-cake-367789,3/4 cup sugar,12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-gourmet-live-em-s-first-birthday-cake-367789,3 tablespoons cornstarch,12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-gourmet-live-em-s-first-birthday-cake-367789,1/4 teaspoon salt,12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-gourmet-live-em-s-first-birthday-cake-367789,1 cup boiling-hot water,12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-gourmet-live-em-s-first-birthday-cake-367789,1 tablespoon light corn syrup,12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-gourmet-live-em-s-first-birthday-cake-367789,"8 ounces bittersweet chocolate (60% cacao), chopped fine",12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-gourmet-live-em-s-first-birthday-cake-367789,"2 ounces unsweetened chocolate (100% cacao), chopped fine",12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-gourmet-live-em-s-first-birthday-cake-367789,1 teaspoon pure vanilla extract,12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-gourmet-live-em-s-first-birthday-cake-367789,"3 sticks (1 1/2 cups) unsalted butter, cut into tablespoon pieces and softened",12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-gourmet-live-em-s-first-birthday-cake-367789,"3 (8- or 9-inch) round cake pans, 2 inches deep; large sifter or sieve; electric stand mixer (preferred but optional), fitted with paddle attachment; offset metal spatula (for frosting cake)",12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-polow-em-persian-rice-with-pistachios-and-dill-352469,3 cups basmati rice (1 1/4 pounds),8 item(s)
http://www.epicurious.com/recipes/food/views/-em-polow-em-persian-rice-with-pistachios-and-dill-352469,3 tablespoons salt,8 item(s)
http://www.epicurious.com/recipes/food/views/-em-polow-em-persian-rice-with-pistachios-and-dill-352469,"1/2 teaspoon saffron threads, crumbled",8 item(s)
http://www.epicurious.com/recipes/food/views/-em-polow-em-persian-rice-with-pistachios-and-dill-352469,1/2 cup plain yogurt,8 item(s)
http://www.epicurious.com/recipes/food/views/-em-polow-em-persian-rice-with-pistachios-and-dill-352469,1 tablespoon unsalted butter,8 item(s)
http://www.epicurious.com/recipes/food/views/-em-polow-em-persian-rice-with-pistachios-and-dill-352469,"2/3 cup fresh dill, chopped",8 item(s)
http://www.epicurious.com/recipes/food/views/-em-polow-em-persian-rice-with-pistachios-and-dill-352469,"1 cup shelled natural pistachios (about 5 ounces), coarsely chopped",8 item(s)
http://www.epicurious.com/recipes/food/views/-em-polow-em-persian-rice-with-pistachios-and-dill-352469,"6-quart wide, heavy pot, preferably nonstick; parchment paper",8 item(s)
http://www.epicurious.com/recipes/food/views/-em-polpette-em-torpedo-shaped-meatballs-351154,2 cups coarse fresh bread crumbs (from an Italian or a French loaf),12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-polpette-em-torpedo-shaped-meatballs-351154,1/3 cup whole milk,12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-polpette-em-torpedo-shaped-meatballs-351154,3/4 pound ground beef chuck,12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-polpette-em-torpedo-shaped-meatballs-351154,3/4 pound ground veal,12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-polpette-em-torpedo-shaped-meatballs-351154,3/4 pound ground pork (not lean),12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-polpette-em-torpedo-shaped-meatballs-351154,"3 garlic cloves, minced",12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-polpette-em-torpedo-shaped-meatballs-351154,1 3/4 cups grated Pecorino Romano (3 1/2 ounces),12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-polpette-em-torpedo-shaped-meatballs-351154,"2 large eggs, lightly beaten",12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-polpette-em-torpedo-shaped-meatballs-351154,1/2 cup finely chopped flat-leaf parsley,12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-polpette-em-torpedo-shaped-meatballs-351154,1 1/2 cups vegetable oil,12 serving(s)
http://www.epicurious.com/recipes/food/views/-em-stracciatella-tortoni-em-cake-with-espresso-fudge-sauce-242605,2/3 cup finely ground amaretti (Italian almond macaroons; about 17; use a food processor),6 item(s)
http://www.epicurious.com/recipes/food/views/-em-stracciatella-tortoni-em-cake-with-espresso-fudge-sauce-242605,"1/4 cup sliced almonds with skin, toasted, cooled, and finely ground (in processor)",6 item(s)
http://www.epicurious.com/recipes/food/views/-em-stracciatella-tortoni-em-cake-with-espresso-fudge-sauce-242605,"3 tablespoons unsalted butter, melted and cooled",6 item(s)
http://www.epicurious.com/recipes/food/views/-em-stracciatella-tortoni-em-cake-with-espresso-fudge-sauce-242605,"3 large egg whites, at room temperature 30 minutes",6 item(s)
http://www.epicurious.com/recipes/food/views/-em-stracciatella-tortoni-em-cake-with-espresso-fudge-sauce-242605,1/4 cup sugar,6 item(s)
http://www.epicurious.com/recipes/food/views/-em-stracciatella-tortoni-em-cake-with-espresso-fudge-sauce-242605,1/2 tsp cream of tartar,6 item(s)
http://www.epicurious.com/recipes/food/views/-em-stracciatella-tortoni-em-cake-with-espresso-fudge-sauce-242605,1 1/4 cups chilled heavy cream,6 item(s)
http://www.epicurious.com/recipes/food/views/-em-stracciatella-tortoni-em-cake-with-espresso-fudge-sauce-242605,2 tablespoons Disaronno Amaretto or other almond-flavored liqueur,6 item(s)
http://www.epicurious.com/recipes/food/views/-em-stracciatella-tortoni-em-cake-with-espresso-fudge-sauce-242605,"3 1/2 ounces fine-quality bittersweet chocolate (no more than 60% cacao if marked), shaved with a vegetable peeler",6 item(s)
http://www.epicurious.com/recipes/food/views/-em-stracciatella-tortoni-em-cake-with-espresso-fudge-sauce-242605,"1/4 cup sliced almonds with skin, toasted and cooled",6 item(s)
http://www.epicurious.com/recipes/food/views/-em-stracciatella-tortoni-em-cake-with-espresso-fudge-sauce-242605,1/3 cup heavy cream,6 item(s)
http://www.epicurious.com/recipes/food/views/-em-stracciatella-tortoni-em-cake-with-espresso-fudge-sauce-242605,3 tablespoons light corn syrup,6 item(s)
http://www.epicurious.com/recipes/food/views/-em-stracciatella-tortoni-em-cake-with-espresso-fudge-sauce-242605,3 tablespoons packed dark brown sugar,6 item(s)
http://www.epicurious.com/recipes/food/views/-em-stracciatella-tortoni-em-cake-with-espresso-fudge-sauce-242605,2 tablespoons instant-espresso powder,6 item(s)
http://www.epicurious.com/recipes/food/views/-em-stracciatella-tortoni-em-cake-with-espresso-fudge-sauce-242605,2 tablespoons unsweetened cocoa powder,6 item(s)
http://www.epicurious.com/recipes/food/views/-em-stracciatella-tortoni-em-cake-with-espresso-fudge-sauce-242605,"3 1/2 ounces fine-quality bittersweet chocolate (no more than 60% cacao if marked), finely chopped",6 item(s)
http://www.epicurious.com/recipes/food/views/-em-stracciatella-tortoni-em-cake-with-espresso-fudge-sauce-242605,1/2 teaspoon pure vanilla extract,6 item(s)
http://www.epicurious.com/recipes/food/views/-em-stracciatella-tortoni-em-cake-with-espresso-fudge-sauce-242605,a small offset spatula,6 item(s)
http://www.epicurious.com/recipes/food/views/-em-yeabesha-gomen-em-collard-greens-104783,1 pound collard greens,6 serving(s)
http://www.epicurious.com/recipes/food/views/-em-yeabesha-gomen-em-collard-greens-104783,2 cups water,6 serving(s)
http://www.epicurious.com/recipes/food/views/-em-yeabesha-gomen-em-collard-greens-104783,3 tablespoons olive oil,6 serving(s)
http://www.epicurious.com/recipes/food/views/-em-yeabesha-gomen-em-collard-greens-104783,1 cup chopped red onions,6 serving(s)
http://www.epicurious.com/recipes/food/views/-em-yeabesha-gomen-em-collard-greens-104783,1/2 teaspoon minced garlic,6 serving(s)
http://www.epicurious.com/recipes/food/views/-em-yeabesha-gomen-em-collard-greens-104783,1/4 teaspoon minced fresh ginger,6 serving(s)
http://www.epicurious.com/recipes/food/views/-em-yeabesha-gomen-em-collard-greens-104783,"Salt, to taste",6 serving(s)
http://www.epicurious.com/recipes/food/views/-em-yeabesha-gomen-em-collard-greens-104783,"3 medium Anaheim chiles, cut into thin strips",6 serving(s)
http://www.epicurious.com/recipes/food/views/-fish-and-chips-102724,2/3 cup crème fraîche (5 oz),80 item(s)
http://www.epicurious.com/recipes/food/views/-fish-and-chips-102724,"1 1/2 teaspoons finely grated fresh lemon zest, or to taste",80 item(s)
http://www.epicurious.com/recipes/food/views/-fish-and-chips-102724,1 teaspoon finely chopped fresh chives,80 item(s)
http://www.epicurious.com/recipes/food/views/-fish-and-chips-102724,1/4 cup olive oil,80 item(s)
http://www.epicurious.com/recipes/food/views/-fish-and-chips-102724,4 large russet (baking) potatoes,80 item(s)
http://www.epicurious.com/recipes/food/views/-fish-and-chips-102724,6 oz caviar (preferably osetra),80 item(s)
http://www.epicurious.com/recipes/food/views/-fish-and-chips-102724,Mandoline or other manual slicer,80 item(s)
http://www.epicurious.com/recipes/food/views/-fish-and-chips-102724,1 1/2- to 2-inch star cutter,80 item(s)
http://www.epicurious.com/recipes/food/views/-floating-islands-with-chocolate-mousse-and-creme-anglaise-4983,Nonstick vegetable oil spray,6 item(s)
http://www.epicurious.com/recipes/food/views/-floating-islands-with-chocolate-mousse-and-creme-anglaise-4983,1/2 cup sugar,6 item(s)
http://www.epicurious.com/recipes/food/views/-floating-islands-with-chocolate-mousse-and-creme-anglaise-4983,3 large egg whites,6 item(s)
http://www.epicurious.com/recipes/food/views/-floating-islands-with-chocolate-mousse-and-creme-anglaise-4983,"3 ounces bittersweet (not unsweetened) chocolate, chopped",6 item(s)
http://www.epicurious.com/recipes/food/views/-floating-islands-with-chocolate-mousse-and-creme-anglaise-4983,1/2 cup whipping cream,6 item(s)
http://www.epicurious.com/recipes/food/views/-floating-islands-with-chocolate-mousse-and-creme-anglaise-4983,1/4cup crème fraîche or whipping cream,6 item(s)
